fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-05-01,AA,AA_CODESHARE,AA,3542,MQ,N542EA,3542,13930,ORD,"Chicago, IL",15096,SYR,"Syracuse, NY",1500,1459,-1,22,1521,1743,3,1739,1746,7,0,NULL,0,N,99,107,82,1,607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-11-01,AA,AA,AA,2777,AA,N501AA,2777,12896,LBB,"Lubbock, TX",11298,DFW,"Dallas/Fort Worth, TX",808,844,36,26,910,1001,14,934,1015,41,0,NULL,0,N,86,91,51,1,282,36,0,5,0,0,NULL,NULL,NULL,NULL
2018-02-01,AA,AA_CODESHARE,AA,3365,MQ,N531EG,3365,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",845,844,-1,22,906,1107,2,1117,1109,-8,0,NULL,0,N,92,85,61,1,474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-09-03,AA,AA_CODESHARE,AA,3299,OO,N732SK,3299,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",1840,NULL,NULL,NULL,NULL,NULL,NULL,2103,NULL,NULL,1,C,0,N,83,NULL,NULL,1,316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-10-01,AA,AA_CODESHARE,AA,2862,EV,N608QX,2862,11298,DFW,"Dallas/Fort Worth, TX",12511,JLN,"Joplin, MO",2042,2037,-5,28,2105,2200,5,2159,2205,6,0,NULL,0,N,77,88,55,1,327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-01,AA,AA_CODESHARE,AA,3316,MQ,N831AE,3316,14492,RDU,"Raleigh/Durham, NC",12953,LGA,"New York, NY",740,906,86,35,941,1053,12,929,1105,96,0,NULL,0,N,109,119,72,1,431,0,86,10,0,0,NULL,NULL,NULL,NULL
2018-06-01,AA,AA_CODESHARE,AA,3315,MQ,N655AE,3315,11298,DFW,"Dallas/Fort Worth, TX",12992,LIT,"Little Rock, AR",655,649,-6,14,703,757,5,812,802,-10,0,NULL,0,N,77,73,54,1,304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03-03,AA,AA_CODESHARE,AA,3558,MQ,N853AE,3558,11298,DFW,"Dallas/Fort Worth, TX",12191,HOU,"Houston, TX",650,NULL,NULL,NULL,NULL,NULL,NULL,807,NULL,NULL,1,B,0,N,77,NULL,NULL,1,247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03-04,AA,AA_CODESHARE,AA,5834,YV,N952LR,5834,14107,PHX,"Phoenix, AZ",11775,FSD,"Sioux Falls, SD",1312,NULL,NULL,NULL,NULL,NULL,NULL,1645,NULL,NULL,1,B,0,N,153,NULL,NULL,1,1081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-04-29,AA,AA,AA,160,AA,N160AN,160,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",1643,1637,-6,12,1649,2013,6,2050,2019,-31,0,NULL,0,N,187,162,144,1,1197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-12-03,AA,AA_CODESHARE,AA,4056,MQ,N821AE,4056,11042,CLE,"Cleveland, OH",12953,LGA,"New York, NY",916,NULL,NULL,NULL,NULL,NULL,NULL,1108,NULL,NULL,1,C,0,N,112,NULL,NULL,1,419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
